,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2004-12-14 00:00:00-05:00,1.0,-0.22607,-0.10222,-0.76818,-0.51126,0.66049,0.12677,0.35533,0.46514
2004-12-15 00:00:00-05:00,0.84645,0.09937,-0.19077,-0.86118,-0.47367,0.6228,0.12861,0.32046,0.50793
2004-12-16 00:00:00-05:00,0.82088,-0.06246,-0.1167,-0.54758,-0.40447,0.49859,0.11682,0.30182,0.39309
2004-12-17 00:00:00-05:00,0.70514,-0.1893,-0.16073,-0.52608,-0.22775,0.6108,0.06543,0.21067,0.51183
2004-12-20 00:00:00-05:00,0.59252,-0.18211,-0.21931,-0.54756,-0.33674,0.66583,0.01556,0.378,0.63381
2004-12-21 00:00:00-05:00,0.60782,-0.16763,-0.15748,-0.5278,-0.35329,0.76254,-0.05344,0.32714,0.56213
2004-12-22 00:00:00-05:00,0.64381,-0.1771,-0.12465,-0.39546,-0.33742,0.58957,-0.18942,0.39437,0.59631
2004-12-23 00:00:00-05:00,0.72277,-0.1817,-0.1069,-0.37195,-0.30614,0.60129,-0.24333,0.27808,0.60788
2004-12-27 00:00:00-05:00,0.64168,-0.22652,-0.06176,-0.2705,-0.21617,0.53422,-0.31604,0.30778,0.6073
2004-12-28 00:00:00-05:00,0.89309,-0.23383,-0.18618,-0.44852,-0.23645,0.50207,-0.16398,0.19631,0.67748
2004-12-29 00:00:00-05:00,0.86574,-0.16258,-0.15423,-0.45178,-0.2185,0.56509,-0.17879,0.12039,0.61467
2004-12-30 00:00:00-05:00,0.98155,-0.2579,-0.17237,-0.4423,-0.19169,0.63475,-0.15704,-0.00337,0.60837
2004-12-31 00:00:00-05:00,1.0,-0.2178,-0.17834,-0.43683,-0.12769,0.5648,-0.29165,0.00913,0.67838
2005-01-03 00:00:00-05:00,0.91153,-0.22689,-0.13782,-0.49555,0.00096,0.56616,-0.23546,0.03663,0.58045
2005-01-04 00:00:00-05:00,0.92741,-0.09578,-0.27352,-0.61323,-0.02204,0.57915,-0.13437,0.09953,0.53284
2005-01-05 00:00:00-05:00,0.87086,0.13975,-0.25494,-0.63714,-0.03599,0.62408,-0.2796,-0.05074,0.62372
2005-01-06 00:00:00-05:00,1.0,0.1592,-0.148,-0.59063,-0.01321,0.52344,-0.30338,-0.01538,0.38796
2005-01-07 00:00:00-05:00,0.55119,0.23139,-0.11169,-0.44673,0.06998,0.5818,-0.08398,-0.14176,0.34981
2005-01-10 00:00:00-05:00,0.49585,0.25139,-0.12547,-0.1155,0.03493,0.27509,-0.05637,-0.07203,0.3121
2005-01-11 00:00:00-05:00,0.47424,0.26846,-0.10192,-0.08965,0.10423,0.23962,-0.09132,-0.10913,0.30549
2005-01-12 00:00:00-05:00,0.41043,0.31752,-0.07657,-0.04259,0.04777,0.35126,-0.15538,-0.23824,0.38581
2005-01-13 00:00:00-05:00,0.41683,0.22785,-0.09272,0.11816,0.16235,0.14345,0.2663,-0.42787,0.18566
2005-01-14 00:00:00-05:00,0.64317,0.07719,-0.17351,0.16867,0.09325,0.19703,0.20614,-0.56203,0.3501
2005-01-18 00:00:00-05:00,0.52497,0.13791,-0.17221,0.23105,0.20635,0.15334,0.19752,-0.63781,0.35887
2005-01-19 00:00:00-05:00,0.43503,0.1764,-0.0797,0.30073,0.1537,0.03436,0.08479,-0.34719,0.24187
2005-01-20 00:00:00-05:00,0.4029,0.44069,-0.01742,0.23963,0.2191,0.07944,0.012,-0.50263,0.12629
2005-01-21 00:00:00-05:00,-0.04096,0.80347,-0.08033,0.1802,0.22964,-0.02044,0.12971,-0.38903,0.18773
2005-01-24 00:00:00-05:00,0.02029,0.93638,-0.00122,0.26186,0.12683,-0.11828,0.15349,-0.62965,0.2503
2005-01-25 00:00:00-05:00,-0.24986,0.86959,0.08298,0.29837,0.11635,0.07297,0.05277,-0.65642,0.41326
2005-01-26 00:00:00-05:00,-0.16624,0.93165,0.10839,0.17101,0.13098,0.2895,-0.13513,-0.63079,0.30062
2005-01-27 00:00:00-05:00,-0.15106,0.8777,0.19882,0.1576,0.32297,0.11618,-0.21643,-0.57931,0.27353
2005-01-28 00:00:00-05:00,-0.25406,0.76175,0.18459,-0.12966,0.43404,0.15978,-0.17972,-0.53432,0.5576
2005-01-31 00:00:00-05:00,-0.37776,0.90212,0.10344,-0.12427,0.3077,0.21054,-0.13116,-0.51593,0.62534
2005-02-01 00:00:00-05:00,-0.36217,0.6236,0.10077,-0.02484,0.34814,0.4065,-0.17973,-0.57301,0.66074
2005-02-02 00:00:00-05:00,-0.44884,0.44973,0.08511,0.42593,0.41618,0.11893,-0.10882,-0.70321,0.765
2005-02-03 00:00:00-05:00,-0.38757,0.74297,0.32365,0.46007,0.33338,-0.16082,-0.05716,-0.64602,0.39151
2005-02-04 00:00:00-05:00,-0.28967,0.83464,0.50482,0.46417,0.31425,-0.21495,-0.44386,-0.51704,0.34763
2005-02-07 00:00:00-05:00,-0.33301,0.69919,0.35948,0.42176,0.34949,-0.28139,-0.33587,-0.3383,0.45864
2005-02-08 00:00:00-05:00,-0.27245,0.71698,0.47298,0.60336,0.47181,-0.53642,-0.3174,-0.54665,0.40779
2005-02-09 00:00:00-05:00,-0.42433,0.70908,0.40365,0.43053,0.59583,-0.20932,-0.39972,-0.60999,0.50427
2005-02-10 00:00:00-05:00,-0.47492,0.7507,0.67888,0.65714,0.54563,-0.25935,-0.47573,-0.84172,0.41937
2005-02-11 00:00:00-05:00,-0.2851,0.72928,0.74379,0.66955,0.39081,-0.26509,-0.40033,-0.75285,0.16993
2005-02-14 00:00:00-05:00,-0.25774,0.60772,0.51877,0.68307,0.52864,-0.3219,-0.30674,-0.87667,0.42485
2005-02-15 00:00:00-05:00,-0.43186,0.57738,0.3795,0.78115,0.67469,-0.4944,-0.23328,-0.91504,0.66187
2005-02-16 00:00:00-05:00,-0.22601,0.51751,0.24968,0.71477,0.51741,-0.37029,-0.16271,-0.78654,0.54619
2005-02-17 00:00:00-05:00,-0.25522,0.61356,0.38311,0.59097,0.51306,-0.33151,-0.15193,-0.77497,0.41292
2005-02-18 00:00:00-05:00,-0.4303,0.62373,0.27471,0.57264,0.73465,-0.41109,0.09942,-1.0,0.53624
2005-02-22 00:00:00-05:00,-0.55284,0.76112,0.39626,0.44188,0.92139,-0.4401,0.04866,-1.0,0.42363
2005-02-23 00:00:00-05:00,-0.86395,1.0,0.79195,0.67108,1.0,-0.64354,-0.15923,-0.90424,0.10794
2005-02-24 00:00:00-05:00,-0.69782,1.0,0.69639,0.66664,0.93918,-0.75201,-0.10396,-1.0,0.25158
2005-02-25 00:00:00-05:00,-0.46686,1.0,0.59955,0.36889,0.66573,-0.62586,-0.10511,-0.74372,0.30738
2005-02-28 00:00:00-05:00,-0.27547,1.0,1.0,0.10305,0.69673,-1.0,-0.42853,-0.86424,0.76846
2005-03-01 00:00:00-05:00,-0.05051,1.0,1.0,0.0246,0.23805,-1.0,-0.28719,-0.73831,0.81337
2005-03-02 00:00:00-05:00,-0.00804,1.0,0.95473,0.04548,0.37544,-1.0,-0.27284,-0.91985,0.82508
2005-03-03 00:00:00-05:00,0.12618,1.0,1.0,0.12819,0.34943,-0.97887,-0.30424,-0.90298,0.58228
2005-03-04 00:00:00-05:00,0.03324,1.0,1.0,0.13894,0.24286,-1.0,-0.1368,-0.67462,0.39637
2005-03-07 00:00:00-05:00,-0.12264,1.0,1.0,0.11536,0.11193,-1.0,0.12381,-0.76422,0.53576
2005-03-08 00:00:00-05:00,-0.19974,0.82778,1.0,-0.09541,0.2565,-1.0,-0.13049,-0.65864,1.0
2005-03-09 00:00:00-05:00,-0.13131,0.82572,1.0,0.02889,0.18021,-0.97739,-0.11456,-0.5702,0.75865
2005-03-10 00:00:00-05:00,-0.67199,1.0,1.0,-0.26886,0.37377,-1.0,0.56838,-0.79736,0.79607
2005-03-11 00:00:00-05:00,-0.92165,1.0,0.9633,-0.10691,0.50449,-1.0,0.43065,-0.86988,1.0
2005-03-14 00:00:00-05:00,-0.75815,1.0,1.0,-0.25874,0.44945,-1.0,0.49503,-0.9276,1.0
2005-03-15 00:00:00-05:00,-0.71494,1.0,1.0,-0.01281,-0.10741,-0.99658,0.48244,-0.6507,1.0
2005-03-16 00:00:00-05:00,-0.45959,1.0,1.0,-0.18774,0.15303,-1.0,0.49431,-1.0,1.0
2005-03-17 00:00:00-05:00,-0.27235,1.0,1.0,-0.28906,0.46653,-1.0,0.08929,-0.9944,1.0
2005-03-18 00:00:00-05:00,-0.10004,1.0,1.0,-0.45705,0.43791,-1.0,0.06432,-0.94514,1.0
2005-03-21 00:00:00-05:00,-0.15527,1.0,1.0,-0.31786,0.1289,-0.8582,0.02981,-0.54523,0.71786
2005-03-22 00:00:00-05:00,-0.18399,1.0,1.0,-0.79656,0.09287,-0.48006,-0.01085,-0.6214,1.0
2005-03-23 00:00:00-05:00,-0.35231,1.0,1.0,-0.93797,0.2387,-0.11946,-0.04393,-0.5094,0.72436
2005-03-24 00:00:00-05:00,-0.80836,1.0,1.0,-0.996,0.83454,-0.35953,-0.09944,-0.57121,1.0
2005-03-28 00:00:00-05:00,-0.92225,1.0,1.0,-1.0,0.77027,-0.06191,-0.13253,-0.65359,1.0
2005-03-29 00:00:00-05:00,-0.68579,1.0,1.0,-0.94467,0.66372,-0.2519,-0.17509,-0.60627,1.0
2005-03-30 00:00:00-05:00,-0.69853,1.0,1.0,-0.85399,1.0,-0.41776,-0.39288,-0.63684,1.0
2005-03-31 00:00:00-05:00,-0.50497,1.0,1.0,-0.97824,0.87144,-0.48478,-0.49241,-0.30672,0.89568
2005-04-01 00:00:00-05:00,-0.44521,0.82694,1.0,-0.8888,0.65664,-0.5199,-0.36877,-0.08735,0.82644
2005-04-04 00:00:00-04:00,-0.49082,0.81888,1.0,-0.88751,0.51901,-0.55373,-0.28101,-0.0577,0.93288
2005-04-05 00:00:00-04:00,-0.51063,0.90014,1.0,-0.91472,0.60171,-0.63566,-0.34203,-0.09881,1.0
2005-04-06 00:00:00-04:00,-0.52265,0.66536,1.0,-0.88335,0.96341,-0.46787,-0.45016,-0.30473,1.0
2005-04-07 00:00:00-04:00,-0.62764,0.57387,1.0,-0.71083,0.91671,-0.46624,-0.40101,-0.28486,1.0
2005-04-08 00:00:00-04:00,-0.7656,0.53847,1.0,-0.83704,1.0,-0.53042,-0.26074,-0.14466,1.0
2005-04-11 00:00:00-04:00,-0.86403,0.75518,1.0,-0.92671,1.0,-0.48628,-0.30444,-0.17373,1.0
2005-04-12 00:00:00-04:00,-0.93691,0.7459,0.93674,-0.86262,1.0,-0.31375,-0.34136,-0.228,1.0
2005-04-13 00:00:00-04:00,-0.92688,0.55947,0.68132,-0.58862,1.0,-0.05033,-0.33852,-0.33645,1.0
2005-04-14 00:00:00-04:00,-0.87043,0.65537,0.58094,-0.70956,1.0,0.07081,-0.34087,-0.38625,1.0
2005-04-15 00:00:00-04:00,-0.82802,0.58824,0.65256,-0.72212,1.0,-0.01665,-0.47535,-0.19866,1.0
2005-04-18 00:00:00-04:00,-0.63421,0.58924,0.52531,-0.59838,1.0,0.05199,-0.4528,-0.48115,1.0
2005-04-19 00:00:00-04:00,-0.79928,0.44841,0.57153,-0.41847,1.0,0.0511,-0.35695,-0.49633,1.0
2005-04-20 00:00:00-04:00,-0.78848,0.43918,0.56896,-0.48444,1.0,-0.05961,-0.27404,-0.40156,1.0
2005-04-21 00:00:00-04:00,-0.94748,0.45865,0.54671,-0.41719,1.0,-0.08488,-0.28836,-0.26744,1.0
2005-04-22 00:00:00-04:00,-0.97616,0.51537,0.66432,-0.64314,1.0,0.13858,-0.39617,-0.3028,1.0
2005-04-25 00:00:00-04:00,-0.88259,0.36103,0.65514,-0.4838,1.0,0.03301,-0.42987,-0.25292,1.0
2005-04-26 00:00:00-04:00,-0.72969,0.25432,0.76239,-0.41982,1.0,0.01193,-0.55065,-0.32849,1.0
2005-04-27 00:00:00-04:00,-0.74217,0.47924,0.82063,-0.44964,1.0,-0.22644,-0.66607,-0.21556,1.0
2005-04-28 00:00:00-04:00,-0.76824,0.5066,0.56459,-0.38426,1.0,-0.05686,-0.59562,-0.2662,1.0
2005-04-29 00:00:00-04:00,-0.98818,0.65038,0.4605,-0.41222,1.0,0.0918,-0.53187,-0.27041,1.0
2005-05-02 00:00:00-04:00,-1.0,0.48483,0.37667,-0.32167,1.0,0.06256,-0.38772,-0.21466,1.0
2005-05-03 00:00:00-04:00,-1.0,0.68328,0.46927,-0.38927,1.0,0.14778,-0.44763,-0.46344,1.0
2005-05-04 00:00:00-04:00,-1.0,0.93408,0.32918,-0.52902,1.0,-0.33887,-0.16078,-0.23459,1.0
2005-05-05 00:00:00-04:00,-0.788,0.77555,0.34445,-0.27478,1.0,-0.47233,-0.1012,-0.4837,1.0
2005-05-06 00:00:00-04:00,-0.70499,0.72228,0.33601,-0.41115,1.0,-0.54867,-0.09055,-0.23258,0.92965
2005-05-09 00:00:00-04:00,-0.7852,0.77602,0.19403,-0.64767,1.0,-0.27278,-0.06989,-0.19452,1.0
2005-05-10 00:00:00-04:00,-0.68506,0.73382,0.23145,-0.61236,1.0,-0.21664,-0.18877,-0.26244,1.0
2005-05-11 00:00:00-04:00,-0.79265,0.94997,0.21696,-0.6848,1.0,-0.14619,-0.20225,-0.34103,1.0
2005-05-12 00:00:00-04:00,-1.0,0.94706,0.21912,-0.59321,1.0,0.00094,-0.24753,-0.32639,1.0
2005-05-13 00:00:00-04:00,-0.87429,0.85611,0.03921,-0.60012,1.0,0.0288,-0.35478,-0.09494,1.0
2005-05-16 00:00:00-04:00,-1.0,0.58241,0.12886,-0.67439,1.0,0.04177,-0.70389,0.62524,1.0
2005-05-17 00:00:00-04:00,-1.0,0.38968,0.02732,-0.36782,1.0,0.26774,-0.85652,0.53959,1.0
2005-05-18 00:00:00-04:00,-0.53671,0.32098,-0.01721,-0.44014,1.0,0.22153,-0.64637,0.09792,1.0
2005-05-19 00:00:00-04:00,-0.61032,0.28732,-0.18815,-0.68813,1.0,0.64719,-0.67989,0.23198,1.0
2005-05-20 00:00:00-04:00,-0.2395,0.39825,-0.12603,-0.62991,0.8761,0.21662,-0.7122,0.21668,1.0
2005-05-23 00:00:00-04:00,-0.35907,0.57119,-0.19825,-0.77312,0.92055,0.44776,-0.91331,0.30425,1.0
2005-05-24 00:00:00-04:00,-0.21314,0.21521,-0.13784,-0.67552,1.0,0.4611,-0.83767,0.18786,1.0
2005-05-25 00:00:00-04:00,-0.39596,0.21328,-0.03951,-0.7308,1.0,0.54645,-0.88477,0.29131,1.0
2005-05-26 00:00:00-04:00,-0.33301,0.27123,0.0112,-0.62466,1.0,0.13369,-0.84151,0.38306,1.0
2005-05-27 00:00:00-04:00,-0.36944,-0.17562,-0.03057,-0.46436,1.0,0.04112,-0.83693,0.83581,1.0
2005-05-31 00:00:00-04:00,-0.30111,-0.11267,0.07455,-0.47446,1.0,-0.18631,-1.0,1.0,1.0
2005-06-01 00:00:00-04:00,-0.29998,0.03772,0.06732,-0.42912,1.0,-0.21055,-1.0,0.83461,1.0
2005-06-02 00:00:00-04:00,-0.18427,-0.00888,0.11919,-0.44818,1.0,-0.59656,-0.8813,1.0,1.0
2005-06-03 00:00:00-04:00,0.2054,-0.17612,0.22421,-0.40216,1.0,-0.44512,-1.0,0.59378,1.0
2005-06-06 00:00:00-04:00,0.21995,-0.17909,0.30488,-0.397,1.0,-0.41323,-1.0,0.46448,1.0
2005-06-07 00:00:00-04:00,0.0245,-0.19328,0.25421,-0.26174,1.0,-0.48416,-1.0,0.66047,1.0
2005-06-08 00:00:00-04:00,0.05752,-0.02451,0.1981,-0.37956,1.0,-0.36529,-1.0,0.51374,1.0
2005-06-09 00:00:00-04:00,-0.33905,-0.01774,0.26823,-0.19891,1.0,-0.41602,-0.93237,0.76685,0.86901
2005-06-10 00:00:00-04:00,-0.36241,-0.14303,0.24288,-0.12322,1.0,-0.36566,-0.78745,0.76581,0.77307
2005-06-13 00:00:00-04:00,-0.30348,-0.23787,0.1822,-0.13795,1.0,-0.35672,-0.82941,0.74732,0.93591
2005-06-14 00:00:00-04:00,-0.1976,-0.21459,0.11185,-0.16638,0.96732,-0.53639,-0.7111,0.78271,0.96418
2005-06-15 00:00:00-04:00,0.08039,-0.18176,0.15019,-0.0613,1.0,-0.77578,-0.59298,0.55001,0.83122
2005-06-16 00:00:00-04:00,0.01851,-0.11435,0.14892,0.29107,0.60384,-0.8323,-0.60223,0.59742,0.88911
2005-06-17 00:00:00-04:00,0.05612,-0.29793,0.21595,0.34779,0.68519,-0.85422,-0.62158,0.59208,0.87659
2005-06-20 00:00:00-04:00,0.0111,-0.25956,0.26217,0.46447,0.6946,-0.8771,-0.62441,0.56864,0.76008
2005-06-21 00:00:00-04:00,-0.01519,-0.24486,0.26461,0.37608,0.72896,-0.85768,-0.62084,0.57998,0.78895
2005-06-22 00:00:00-04:00,0.0781,-0.40495,0.18029,0.32065,0.64282,-0.73038,-0.61713,0.58191,0.94868
2005-06-23 00:00:00-04:00,0.08344,-0.37193,0.19294,0.35882,0.59562,-0.83848,-0.63637,0.61596,1.0
2005-06-24 00:00:00-04:00,0.0614,-0.32732,0.16381,0.38957,0.65342,-0.81469,-0.61958,0.57362,0.91976
2005-06-27 00:00:00-04:00,-0.02162,-0.37801,0.12385,0.68534,0.68128,-0.7598,-0.67206,0.55826,0.78275
2005-06-28 00:00:00-04:00,-0.01013,-0.4175,0.177,0.67288,0.64042,-0.7152,-0.74096,0.48247,0.91102
2005-06-29 00:00:00-04:00,0.00382,-0.32719,0.0802,0.63497,0.41437,-0.55118,-0.71245,0.4779,0.97955
2005-06-30 00:00:00-04:00,0.05082,-0.26163,0.0332,0.57076,0.38481,-0.60707,-0.68544,0.51454,1.0
2005-07-01 00:00:00-04:00,0.16109,-0.28769,0.07589,0.70718,0.32588,-0.61021,-0.8019,0.42977,1.0
2005-07-05 00:00:00-04:00,0.1438,-0.29163,0.11881,0.62254,0.30722,-0.51642,-0.76039,0.37606,1.0
2005-07-06 00:00:00-04:00,0.27507,-0.41352,0.17871,0.70034,0.32324,-0.67321,-0.84363,0.453,1.0
2005-07-07 00:00:00-04:00,0.20677,-0.6869,0.30995,0.93162,0.48901,-1.0,-0.99354,0.80844,0.93465
2005-07-08 00:00:00-04:00,0.31242,-0.78636,0.38603,1.0,0.23874,-0.96843,-0.98451,0.83749,0.96462
2005-07-11 00:00:00-04:00,0.33353,-0.86501,0.13354,0.84888,0.14918,-0.74006,-0.66733,0.82264,0.98464
2005-07-12 00:00:00-04:00,0.38852,-0.71621,0.14689,0.59928,-0.33777,-0.6017,-0.46088,1.0,0.98188
2005-07-13 00:00:00-04:00,0.40947,-0.61801,0.12693,0.47419,-0.23804,-0.641,-0.47794,1.0,0.96441
2005-07-14 00:00:00-04:00,0.36232,-0.54961,0.09469,0.57103,-0.34961,-0.59502,-0.49582,1.0,0.96202
2005-07-15 00:00:00-04:00,0.33342,-0.42467,0.07135,0.59271,-0.22445,-0.56345,-0.46609,1.0,0.68119
2005-07-18 00:00:00-04:00,0.40718,-0.51056,0.01635,0.79715,-0.23657,-0.72327,-0.46634,0.95254,0.76352
2005-07-19 00:00:00-04:00,0.72161,-0.56195,0.00298,0.55822,-0.34377,-0.6771,-0.49398,1.0,0.79399
2005-07-20 00:00:00-04:00,0.68947,-0.60785,0.02462,0.35515,-0.1656,-0.62193,-0.43035,1.0,0.7565
2005-07-21 00:00:00-04:00,0.50757,-0.63346,0.01774,0.13838,0.08083,-0.40245,-0.28864,0.84205,0.73798
2005-07-22 00:00:00-04:00,0.83784,-0.74896,0.11595,0.12671,-0.13639,-0.48018,-0.3079,1.0,0.59292
2005-07-25 00:00:00-04:00,0.95539,-0.83296,0.25684,0.21881,-0.20587,-0.29793,-0.37527,0.8803,0.40069
2005-07-26 00:00:00-04:00,1.0,-0.59948,0.32643,0.13675,-0.31008,-0.29341,-0.5169,0.90021,0.35649
2005-07-27 00:00:00-04:00,1.0,-0.73463,0.25133,0.19638,-0.33343,-0.29818,-0.54459,1.0,0.46312
2005-07-28 00:00:00-04:00,1.0,-0.964,0.38072,0.033,-0.21161,-0.02397,-0.64418,0.98261,0.44744
2005-07-29 00:00:00-04:00,0.95531,-0.78093,0.34546,-0.1598,-0.11143,-0.07557,-0.57553,0.89606,0.50644
2005-08-01 00:00:00-04:00,1.0,-0.91835,0.24307,-0.2109,-0.28552,-0.10361,-0.53006,0.99861,0.80676
2005-08-02 00:00:00-04:00,0.95479,-0.84224,0.3257,-0.0595,-0.06585,-0.18959,-0.56972,0.91043,0.53598
2005-08-03 00:00:00-04:00,0.99481,-0.92568,0.31931,-0.11091,-0.1027,-0.25692,-0.53698,1.0,0.61909
2005-08-04 00:00:00-04:00,0.69084,-0.77411,0.26483,0.08417,-0.0631,-0.22159,-0.38641,0.91569,0.48969
2005-08-05 00:00:00-04:00,0.94279,-0.98951,0.3341,0.07556,-0.18644,-0.28207,-0.44861,1.0,0.55419
2005-08-08 00:00:00-04:00,0.80866,-1.0,0.59001,-0.06657,-0.29039,-0.07987,-0.28325,1.0,0.32141
2005-08-09 00:00:00-04:00,0.76704,-0.91528,0.83252,-0.04301,-0.29688,-0.04404,-0.17954,0.8019,0.0773
2005-08-10 00:00:00-04:00,0.90699,-1.0,0.94513,-0.44164,-0.25479,-0.16028,-0.09956,0.93865,0.1655
2005-08-11 00:00:00-04:00,0.88535,-1.0,1.0,-0.4158,-0.18227,-0.1186,-0.08966,0.7976,0.12338
2005-08-12 00:00:00-04:00,0.48271,-0.86607,1.0,-0.50192,0.1428,0.02337,-0.2296,0.76398,0.18474
2005-08-15 00:00:00-04:00,0.6246,-0.94575,1.0,-0.39145,0.0685,0.02235,-0.21626,0.56819,0.26981
2005-08-16 00:00:00-04:00,0.97218,-1.0,1.0,-0.33897,-0.13032,-0.16289,-0.16799,0.54159,0.2864
2005-08-17 00:00:00-04:00,0.41417,-1.0,1.0,0.00072,0.15231,-0.22283,-0.36784,0.70141,0.32205
2005-08-18 00:00:00-04:00,0.73396,-1.0,0.81923,0.21077,-0.07671,-0.38992,-0.37413,0.72671,0.35009
2005-08-19 00:00:00-04:00,0.78939,-1.0,0.86253,0.25135,-0.00227,-0.62987,-0.45992,0.65494,0.53386
2005-08-22 00:00:00-04:00,0.60092,-0.87879,1.0,0.17548,-0.16088,-0.44548,-0.50764,0.56313,0.65326
2005-08-23 00:00:00-04:00,0.48334,-0.73572,0.88094,0.17261,-0.15261,-0.41695,-0.54619,0.57523,0.73935
2005-08-24 00:00:00-04:00,0.47197,-0.62686,0.90649,-0.15955,-0.15114,-0.3804,-0.65023,0.77728,0.81243
2005-08-25 00:00:00-04:00,0.56722,-0.7255,1.0,-0.47089,0.13767,-0.28657,-0.85572,0.82195,0.81186
2005-08-26 00:00:00-04:00,0.42409,-1.0,1.0,-0.07212,0.07186,-0.25406,-0.80591,0.63614,1.0
2005-08-29 00:00:00-04:00,0.67795,-0.76424,0.99432,-0.56311,0.08874,-0.46979,-0.94812,0.98424,1.0
2005-08-30 00:00:00-04:00,0.30883,-0.65703,0.90035,-0.59225,0.31611,-0.45946,-0.80185,0.9977,0.9876
2005-08-31 00:00:00-04:00,0.11489,-0.51107,0.92852,-0.4377,0.47919,-0.39569,-0.80962,1.0,0.63147
2005-09-01 00:00:00-04:00,0.11043,-0.56056,0.96974,-0.52595,0.63171,-0.30294,-0.78517,0.96062,0.50213
2005-09-02 00:00:00-04:00,-0.00908,-0.58763,0.95255,-0.50484,0.62318,-0.29287,-0.73614,0.90726,0.64757
2005-09-06 00:00:00-04:00,-0.2605,-0.49379,0.77408,-0.32393,0.67248,0.0,-0.89076,0.90701,0.61537
2005-09-07 00:00:00-04:00,-0.11774,-0.47382,0.67484,-0.13724,0.64406,0.02767,-0.90756,0.78552,0.50427
2005-09-08 00:00:00-04:00,-0.27777,-0.39694,0.67312,-0.36791,0.59753,0.23894,-0.88722,0.92818,0.49206
2005-09-09 00:00:00-04:00,-0.37767,-0.39496,0.64514,-0.51934,0.9171,0.2385,-1.0,0.93787,0.55337
2005-09-12 00:00:00-04:00,-0.29529,-0.22686,0.62301,-0.53188,0.68274,0.30516,-1.0,0.81509,0.62803
2005-09-13 00:00:00-04:00,-0.30499,-0.26505,0.50628,-0.42608,0.44238,0.39766,-1.0,0.94243,0.70738
2005-09-14 00:00:00-04:00,-0.55724,-0.32843,0.51016,-0.36852,0.38524,0.67944,-0.99255,1.0,0.6719
2005-09-15 00:00:00-04:00,-0.82151,-0.3518,0.81062,-0.68171,0.53428,0.70713,-0.92305,1.0,0.72604
2005-09-16 00:00:00-04:00,-0.81929,-0.30905,0.77437,-0.66641,0.58637,0.77877,-0.98668,0.87168,0.77024
2005-09-19 00:00:00-04:00,-0.77485,-0.26999,0.62008,-0.29281,0.42171,0.84608,-0.73312,0.66528,0.51762
2005-09-20 00:00:00-04:00,-0.65659,0.10041,0.65206,-0.52847,0.29287,0.59487,-0.5656,0.73961,0.37086
2005-09-21 00:00:00-04:00,-0.84034,0.0716,0.61736,-0.53345,0.37399,0.61303,-0.64531,0.94066,0.40246
2005-09-22 00:00:00-04:00,-0.94334,0.00759,1.0,-0.54953,0.55056,0.65737,-0.93835,1.0,0.21571
2005-09-23 00:00:00-04:00,-0.50647,0.18888,0.94295,-0.62523,0.31189,0.61227,-0.85553,0.88898,0.04227
2005-09-26 00:00:00-04:00,-0.56419,0.27172,0.7151,-0.49259,0.19286,0.70964,-0.58284,0.75608,-0.00577
2005-09-27 00:00:00-04:00,-0.56512,0.1998,0.74482,-0.57865,0.24624,0.72425,-0.59407,0.78188,0.04083
2005-09-28 00:00:00-04:00,-0.71585,0.46787,0.68055,-0.64201,0.06918,0.91915,-0.53892,0.65603,0.104
2005-09-29 00:00:00-04:00,-0.50164,0.48153,0.56752,-0.56957,0.03342,0.93134,-0.56845,0.39269,0.23317
2005-09-30 00:00:00-04:00,-0.49356,0.53597,0.51982,-0.35093,-0.01531,0.77669,-0.53539,0.38804,0.17466
2005-10-03 00:00:00-04:00,-0.49725,0.70268,0.56266,-0.49013,-0.07917,0.76889,-0.553,0.42591,0.15941
2005-10-04 00:00:00-04:00,-0.52327,0.66678,0.59619,-0.58008,0.02557,0.89503,-0.79157,0.32923,0.38212
2005-10-05 00:00:00-04:00,-0.91681,0.94699,0.50316,-0.87283,0.65708,1.0,-0.86826,0.12037,0.4303
2005-10-06 00:00:00-04:00,-1.0,1.0,0.51887,-0.57651,0.85894,1.0,-1.0,0.01078,0.18792
2005-10-07 00:00:00-04:00,-1.0,1.0,0.60976,-0.31326,0.836,1.0,-1.0,-0.45956,0.32705
2005-10-10 00:00:00-04:00,-1.0,1.0,0.72465,-0.27624,0.51918,1.0,-1.0,-0.28136,0.31378
2005-10-11 00:00:00-04:00,-1.0,1.0,0.65614,-0.18033,0.74417,1.0,-0.96371,-0.23588,-0.02039
2005-10-12 00:00:00-04:00,-1.0,1.0,0.62833,0.03133,0.85774,1.0,-1.0,-0.66792,0.15052
2005-10-13 00:00:00-04:00,-1.0,1.0,0.60329,0.1092,0.77878,1.0,-1.0,-0.4536,-0.03768
2005-10-14 00:00:00-04:00,-1.0,1.0,0.46426,0.17544,0.98622,0.86395,-1.0,-0.3413,-0.14856
2005-10-17 00:00:00-04:00,-1.0,1.0,0.33568,0.1768,1.0,0.86788,-1.0,-0.3441,-0.03626
2005-10-18 00:00:00-04:00,-1.0,1.0,0.29604,0.112,0.9802,0.97212,-1.0,-0.39279,0.03244
2005-10-19 00:00:00-04:00,-1.0,1.0,0.29604,0.112,0.9802,0.97212,-1.0,-0.39279,0.03244
2005-10-20 00:00:00-04:00,-1.0,1.0,0.29604,0.112,0.9802,0.97212,-1.0,-0.39279,0.03244
